130
61	600	493	64	63
29	3291	1656	39	30
58	3447	2769	94	51
70	2746	1178	88	69
43	4020	2137	90	18
59	4216	1541	88	57
64	3340	2568	43	36
24	3029	3491	57	87
23	3335	2753	63	35
11	2689	724	53	37
9	2400	2058	18	51
48	3803	3139	23	17
37	1796	577	96	80
35	3860	3569	53	20
11	3615	3404	43	24
2	3027	2720	17	70
62	317	2123	24	44
2	1512	1208	31	77
58	4020	1018	67	8
67	2954	2566	96	80
19	4708	248	10	43
26	4559	3593	54	4
5	1934	3496	62	83
64	2899	2427	36	6
75	3989	2836	40	18
14	910	697	14	25
28	4184	1561	28	51
63	1649	3161	46	33
39	1708	741	23	36
44	3245	1310	29	87
20	4417	3491	89	41
72	4695	1674	53	73
38	3903	3217	99	88
59	3236	995	43	62
45	4792	3067	93	6
48	2542	2725	14	57
70	2226	2490	25	88
25	2871	635	21	46
32	3928	1503	14	26
38	2036	371	8	48
75	455	2436	92	78
74	2408	1378	58	64
7	4133	2386	53	3
34	4674	3274	41	29
12	2441	3400	7	24
58	2781	2951	70	61
13	4176	3240	30	67
47	4200	2643	43	10
9	64	506	9	17
71	3191	1966	0	10
38	1697	586	98	70
32	3468	919	69	27
64	4555	2218	60	75
3	3519	363	16	8
13	435	1755	27	91
37	2397	3335	98	38
41	716	1658	44	36
60	1912	344	9	79
39	3001	2952	18	34
55	376	2738	36	29
50	2338	1911	73	68
21	2017	2690	100	68
7	3644	1069	95	27
20	3498	1513	13	9
69	1601	843	84	60
55	926	1695	28	48
57	307	2116	5	23
38	2871	3156	85	13
20	400	2912	37	30
51	1230	352	62	16
44	1848	2670	24	2
7	1122	458	29	1
68	3114	607	20	19
66	3789	1918	95	96
68	1540	1677	49	67
69	353	816	54	58
22	4560	3128	44	92
27	501	1479	43	32
22	3574	2144	5	46
10	4549	922	88	94
11	2037	961	45	40
30	808	1132	51	100
45	1374	2701	41	93
9	2707	1951	86	41
31	2562	1304	85	80
38	374	1550	85	94
67	4099	2666	30	86
41	168	1124	28	63
23	1175	2763	48	52
35	2769	299	37	38
38	504	353	71	28
21	1744	3517	20	42
22	2632	408	47	22
20	2601	264	26	79
1	4720	1509	89	49
36	4490	3504	93	88
4	4537	964	19	83
16	2386	1225	95	90
20	833	760	30	2
40	117	3313	99	37
42	4565	873	25	48
60	498	1534	9	66
26	3123	3537	71	65
7	1493	1220	19	47
2	2879	1483	50	60
60	3217	3185	63	32
42	647	773	8	42
4	1685	3356	61	4
68	4537	605	6	84
18	3045	3371	74	33
39	3016	958	68	62
41	460	1773	51	18
67	2622	958	31	11
30	388	2924	84	43
2	4256	1459	98	77
74	1876	3131	47	24
72	4752	1725	85	59
58	1150	1252	60	59
15	4492	325	71	67
75	2236	3384	28	80
23	1752	246	53	67
11	4684	1403	97	2
25	2719	1355	88	34
37	2137	2968	100	72
29	3798	451	48	1
41	1382	1624	9	20
3	4032	2283	70	8
45	4055	1741	91	9
68	4277	1048	5	53
16	4001	429	43	86
