130
36	5564	5607	88	83
9	6008	7554	76	67
46	4799	8350	55	39
19	4951	4538	96	79
48	71	4284	93	75
23	5512	5416	57	78
44	5072	2122	19	80
99	2411	4327	63	10
51	362	7842	82	66
65	5375	4858	66	64
49	6244	3516	3	15
27	519	6535	21	26
32	737	2745	34	28
30	1945	6628	35	25
59	2667	5647	99	77
8	2909	3665	15	90
3	6664	3226	50	53
34	3589	2643	22	88
99	1565	3862	17	20
71	6511	8328	16	88
98	4143	7029	57	62
20	58	6632	11	1
16	6014	5958	0	29
72	4960	2174	20	35
80	3963	5618	6	98
56	6741	3064	10	41
85	4726	8349	11	9
91	5612	7389	48	68
36	4251	8014	77	29
34	6792	5028	53	7
4	2692	6275	41	92
33	5718	8391	45	50
75	690	3341	69	52
73	2196	3167	97	26
98	4158	4024	2	34
28	2634	2896	82	68
36	3536	5087	9	84
13	3555	3121	24	48
15	2410	4709	35	17
31	4039	5322	53	37
78	171	6847	51	70
24	6259	8512	45	48
30	3609	6872	4	48
22	4096	2534	81	93
89	6172	6149	71	79
97	695	3915	93	26
40	2959	7883	100	58
7	482	4907	11	100
80	623	7865	70	4
50	2892	5933	23	8
70	1725	7346	34	4
15	4597	2074	13	44
86	4419	7183	76	66
27	3450	5310	21	44
68	3834	3695	49	68
1	4117	7175	85	40
70	1966	6634	40	8
93	4994	4393	95	10
9	5659	4407	7	56
46	441	5798	45	26
18	5859	5876	40	100
43	5146	6907	78	6
91	6233	2171	100	100
54	5289	7044	39	64
40	5823	5097	78	35
92	6741	7749	27	57
38	3842	5529	40	56
57	3251	6074	39	41
74	6156	8424	80	33
85	807	3199	26	14
99	6244	8234	67	6
7	2854	7946	41	72
81	1901	6896	99	38
89	4010	7942	85	53
48	24	6272	46	58
87	5924	3779	64	93
46	2676	2299	10	18
96	781	4002	34	73
83	1662	8078	67	42
100	4180	8205	54	68
82	2035	3760	17	70
24	1190	5425	33	100
29	6466	3894	43	14
78	3063	8301	83	84
24	1298	3914	47	9
15	3499	7214	66	84
34	5597	3220	14	58
75	4718	7847	46	55
35	6146	2737	51	84
37	4372	2351	39	0
71	3088	4169	45	80
70	4587	3496	63	17
100	2793	4144	6	60
82	2283	5627	87	50
41	5630	3686	25	9
70	1622	8602	81	36
30	2239	5769	15	33
69	920	2577	68	59
66	5554	7760	69	5
4	1693	2157	70	98
63	2825	2378	3	21
39	5779	7354	64	76
96	4659	7589	15	48
28	559	7092	25	14
58	446	2882	24	71
61	332	4853	84	78
4	3999	3417	29	45
21	897	5163	69	26
4	5571	6515	54	48
27	3906	8590	61	64
90	477	7934	100	27
88	2085	8450	45	94
10	5795	6231	95	50
54	187	2823	54	61
76	3873	8828	42	52
60	3609	8284	25	6
13	3290	5731	73	94
85	1904	7236	45	18
12	6197	6236	95	0
92	1654	5893	4	77
75	4589	2437	41	23
87	6575	5449	43	10
72	5523	2528	23	80
63	6132	2184	4	42
82	3563	4519	77	9
54	6715	2891	82	40
54	2587	5713	16	21
80	3228	7959	70	67
46	5257	7060	81	45
2	53	2970	17	31
