80
24	1083	986	98	85
13	1138	666	36	44
19	303	856	30	9
14	795	573	97	14
16	626	1268	94	57
12	546	1073	36	84
8	173	994	18	86
29	532	1513	81	28
3	377	941	86	1
15	520	1159	30	97
1	495	1306	77	5
14	1201	1333	12	54
19	865	1442	29	44
30	968	596	33	39
7	445	1239	78	58
9	231	1110	21	9
18	672	383	9	34
10	7	808	84	93
12	1183	1545	14	56
4	803	1560	56	38
20	665	597	34	48
10	602	748	48	65
10	416	1258	9	36
23	384	1233	97	10
22	973	1090	36	86
27	303	1124	14	86
2	244	712	8	62
10	984	732	42	20
30	388	1263	74	73
9	301	1382	98	13
29	523	942	81	22
6	108	907	22	87
26	587	1519	30	59
1	1204	1511	36	29
15	678	659	23	28
29	1012	1040	87	53
1	700	1447	13	20
25	14	1447	96	39
16	301	484	57	19
16	31	663	13	90
13	329	431	58	57
20	395	464	65	76
3	964	1127	26	58
30	458	1359	4	91
7	152	663	20	94
25	1198	1401	59	96
14	790	379	2	31
21	1081	1336	86	74
25	110	509	85	82
22	691	401	17	79
7	1088	951	82	53
8	403	861	11	85
29	13	1142	59	97
5	783	795	3	34
6	921	1425	84	61
17	869	443	56	92
15	143	1115	76	38
4	381	422	7	92
11	129	476	55	18
21	1020	1440	23	89
19	647	586	95	32
25	829	690	44	8
2	1133	1098	67	11
2	926	627	39	97
23	940	709	98	29
22	469	1136	52	67
25	1092	1553	13	55
7	372	457	55	57
19	303	623	94	3
19	78	1242	97	73
15	958	800	16	86
3	672	1214	50	40
4	904	464	15	57
15	1054	1038	66	58
3	39	1511	21	68
23	443	409	24	41
12	1156	767	21	14
16	1193	495	77	79
28	231	1024	100	88
17	1037	626	4	78
