170
25	2713	1221	13	12
6	366	2352	6	58
10	633	362	32	75
7	2308	1797	90	42
7	3978	2443	34	78
14	667	1617	59	83
1	3666	718	1	24
46	689	185	79	35
29	2027	2131	42	39
43	1164	1536	65	2
15	2353	2032	43	14
40	454	394	34	83
35	4138	2035	14	66
41	3680	350	57	18
1	4005	992	45	76
43	3744	140	3	48
30	2309	1599	52	51
15	4425	564	95	56
21	1794	112	24	66
19	3678	2024	55	19
31	2824	1714	82	15
37	815	184	61	64
50	4312	1474	18	65
46	268	2273	87	8
21	1233	964	57	1
42	2847	1479	63	19
24	1462	477	93	81
14	2690	2005	18	55
42	2825	1881	53	80
24	3532	2222	35	21
43	3114	2095	37	45
26	4278	965	96	19
49	2156	2190	73	44
44	3910	1945	35	96
18	451	2118	64	13
46	2980	1285	89	92
12	3518	1061	43	12
21	1685	689	46	94
25	74	910	15	69
2	3640	1228	95	84
10	476	362	15	30
41	2586	253	77	90
50	3540	2154	54	16
35	2077	1439	33	34
36	873	905	67	67
49	4459	442	59	85
42	538	1603	70	90
46	1002	1196	50	5
47	1825	1196	0	14
4	4081	320	53	4
14	3000	829	77	43
50	3197	2163	16	86
11	1088	1188	42	95
28	3985	1960	40	98
40	1895	978	15	60
26	147	2131	27	87
8	3877	1028	44	50
4	1092	1688	29	41
6	1337	1514	50	46
13	1597	1277	3	47
31	2404	2311	83	50
28	2626	1343	54	35
12	2670	1470	69	34
15	1449	913	91	31
36	892	1823	61	90
10	1099	2020	73	5
21	2192	701	88	80
44	2767	2232	61	24
42	4201	297	4	87
20	3880	321	68	0
6	2526	1133	45	65
31	1869	56	8	41
28	1913	1165	67	86
42	3623	2109	48	98
4	1249	511	5	96
13	4237	1597	54	19
38	2444	1800	24	57
23	3289	1250	46	98
15	2263	1150	60	4
45	4055	193	44	20
28	3477	2272	78	93
22	224	870	20	23
1	4423	1187	20	48
41	127	1572	49	34
16	3335	1593	56	13
9	2079	2106	54	27
36	3816	827	28	6
28	2695	85	64	73
32	3256	1476	9	63
19	1793	345	56	85
7	576	1098	47	89
47	3884	2477	10	74
20	567	76	16	10
48	2612	1492	59	96
13	1164	95	67	25
50	2710	1616	34	0
36	59	744	77	50
4	2166	700	20	85
17	2445	1739	1	73
2	2808	259	4	40
46	2613	776	20	0
9	3841	1138	24	3
43	3064	2014	91	12
31	1062	2296	19	6
34	2929	163	97	6
47	862	225	79	26
27	1166	228	99	51
27	3524	1494	98	37
40	893	343	84	36
13	1306	897	17	55
20	1221	260	15	21
42	398	257	86	95
21	3854	447	84	86
18	3087	338	98	13
32	2654	1811	55	79
41	152	875	54	67
46	1608	1053	23	72
31	781	1248	3	53
39	2118	1646	57	5
2	4502	1765	99	67
44	507	432	54	40
38	1540	578	42	49
27	318	2356	86	8
15	1592	1227	40	33
10	2998	804	53	60
33	81	793	48	0
46	4281	1098	31	18
33	103	1198	24	28
48	794	2082	22	24
26	3699	1112	78	35
8	2348	855	6	93
20	4239	996	21	39
27	4441	623	89	54
39	2705	1263	16	1
37	2825	1676	52	12
4	2356	1070	27	80
27	112	483	5	91
4	4537	230	71	76
19	4427	1931	33	85
25	1074	1755	63	88
42	1905	2162	48	5
19	4195	9	74	58
5	3097	2061	37	40
36	263	2015	74	26
27	4094	1351	18	93
42	163	1851	86	74
7	3375	825	81	37
1	4410	699	31	82
1	1591	192	44	70
44	1228	11	88	74
48	2485	1558	1	56
48	2156	290	30	70
44	1317	1021	77	83
10	1468	511	89	33
16	1698	908	66	4
18	406	653	92	25
49	1738	117	94	100
34	716	2374	21	52
10	4063	99	61	13
13	3861	284	61	13
23	4233	1458	96	14
27	2287	1380	45	56
42	3036	1175	2	39
47	3649	64	9	21
32	1726	462	11	46
10	1609	1322	42	96
37	2946	744	30	64
48	2339	2006	32	61
8	3695	248	93	40
15	2140	247	21	46
