200
56	7311	9678	17	60
7	6405	691	38	97
29	8852	1149	81	90
14	4847	8241	85	100
40	1583	1934	75	39
19	234	2192	60	59
64	2404	2764	74	38
86	236	7454	29	20
14	3876	9872	3	59
42	7072	4932	40	100
94	7745	545	90	74
27	8553	518	63	32
46	2644	3582	12	95
49	695	4852	44	25
100	2478	8956	50	34
25	3040	5443	61	4
27	9555	2387	34	46
39	8437	2515	62	68
87	9274	2469	100	83
89	3218	6619	26	32
77	6085	8564	28	39
37	9232	8202	6	85
84	3614	2240	8	7
57	2056	706	86	32
36	6634	2240	77	23
91	6441	6225	19	56
48	6043	9828	74	20
90	9667	1730	92	51
74	5118	7678	89	75
74	3578	810	63	89
57	9341	2095	15	60
74	9612	5393	20	57
82	8957	6601	98	95
87	9163	806	27	15
18	2794	7685	80	90
21	2598	4372	74	43
77	5089	4471	60	6
51	2737	4385	27	92
60	6192	10153	36	97
66	1621	3610	80	30
4	3666	4996	60	61
18	7689	4144	1	100
38	6696	4047	82	95
72	7692	5025	90	61
28	4066	5035	6	35
59	8720	2397	15	46
32	2550	6	37	20
24	4977	2408	81	5
44	9462	9891	31	28
75	5244	6081	59	63
48	7925	9468	47	37
34	4502	6917	54	58
67	2541	7819	94	66
88	6543	1258	45	5
15	9227	8977	83	32
38	448	1190	37	37
42	8629	5713	77	99
48	7480	9206	13	57
88	8793	6463	40	20
97	4144	5625	83	88
35	3434	3620	88	0
29	3072	9931	29	23
49	617	5558	39	38
99	363	1906	67	78
39	5303	10027	62	74
29	3054	8460	82	35
1	4333	489	26	48
53	738	9475	91	1
71	2385	6180	55	43
72	7601	9337	86	51
75	2098	1579	72	39
97	56	9058	84	80
75	6046	2161	52	59
7	2474	1334	80	52
25	1712	9749	72	23
92	542	8946	95	55
17	7167	1201	60	97
8	2718	3338	28	44
33	2631	1223	46	39
24	6999	9302	3	97
91	425	4779	12	56
73	8965	8262	21	59
2	819	4010	42	49
4	2533	7265	10	100
14	8565	7522	69	64
27	2573	8545	74	54
64	3317	1025	29	41
69	1961	2041	42	82
29	9572	2306	10	69
19	8756	1243	24	10
73	3966	6574	2	28
80	8114	10	52	88
2	9499	5745	47	47
21	4321	3329	37	34
9	7683	68	85	49
24	6980	9621	16	88
27	8486	2111	10	100
34	216	5807	2	58
78	6184	2504	19	65
11	1694	5705	37	75
21	5607	9613	60	51
80	7543	9399	35	38
9	2262	10183	79	64
78	7681	5951	40	69
28	3731	3917	78	52
9	3565	9249	73	56
57	4932	10004	58	61
87	8955	4630	79	12
13	4664	4825	74	79
94	4541	27	82	19
3	5150	4960	79	92
24	1824	8279	30	77
71	4296	9992	79	30
35	2604	1412	50	58
51	95	9038	85	19
99	9450	14	96	54
18	7164	25	53	32
54	9462	2020	94	29
33	7734	1329	47	33
50	9021	5811	1	65
97	2178	4764	80	35
2	2986	5279	51	15
2	3700	2513	63	45
38	4583	7829	0	53
76	6318	6407	65	14
51	40	3946	87	22
39	3833	8570	53	93
49	2758	497	70	88
47	1512	5797	44	71
1	3078	5594	90	83
49	1065	6083	61	39
94	7895	5808	10	63
28	7473	7120	75	30
76	4992	7120	75	52
62	9112	7922	59	73
10	7500	7037	51	97
62	8860	2615	39	41
23	3679	10044	83	12
33	9071	7361	42	6
58	6225	4826	42	35
16	8695	8260	47	81
18	6904	5209	76	71
42	2822	3569	32	77
24	1589	1889	60	46
82	4079	7688	30	49
59	8012	8474	45	58
95	8182	6706	74	48
20	8258	8109	8	24
78	766	8273	48	71
69	504	4626	4	31
20	5485	2240	38	8
82	4635	4850	13	89
47	8299	5439	83	97
98	2308	3470	94	73
75	712	7025	21	69
71	5688	1039	27	83
57	6029	8154	43	2
19	2370	4135	76	88
37	1207	3021	43	70
74	9545	7675	27	77
99	6232	3238	63	89
32	4357	173	42	9
14	1114	3577	49	72
2	2346	2138	13	65
92	699	1252	99	80
60	2373	5051	6	93
34	5654	7544	10	65
92	1943	4667	15	65
78	4440	806	35	26
51	5244	6269	8	20
53	6846	4370	24	60
4	4490	1885	83	22
25	2265	3858	80	4
80	2524	1042	11	100
50	7788	9795	8	96
25	8723	2878	94	5
25	2203	414	66	14
46	8195	1404	6	61
32	8084	9762	11	35
66	1386	3508	51	8
95	1508	4222	52	81
72	7261	8716	6	61
27	8708	6308	1	67
64	941	1709	80	51
79	1228	6881	21	55
7	9151	8562	52	82
92	7141	2266	76	2
80	4148	2584	33	77
44	1349	3339	82	11
26	4027	6445	7	30
5	2232	6364	55	80
100	638	3112	88	56
83	5650	7182	66	51
26	6479	2290	62	37
73	8760	7734	85	63
36	6897	7439	45	81
12	7136	4754	33	100
31	2117	5741	29	61
25	4026	1400	35	39
24	3147	1392	32	72
