200
19	5019	731	31	1
21	4591	2718	60	97
16	2988	468	65	37
37	1090	227	26	61
2	706	2593	94	1
40	4932	522	93	62
24	515	1279	60	16
20	1531	1457	98	38
48	1479	1816	58	50
1	3865	1053	53	0
35	1735	2461	84	66
13	1005	2543	0	78
16	2141	2692	84	73
17	1320	143	55	71
15	845	749	6	75
33	4348	2641	61	100
27	4712	462	53	20
12	5092	624	38	54
41	553	1662	25	55
11	4804	56	32	46
16	268	2720	75	68
22	2306	2343	67	57
4	4296	954	58	45
41	2182	2237	91	88
28	2662	2299	82	16
48	3511	729	30	10
5	3272	310	53	7
28	266	1516	38	18
23	4429	1530	32	90
50	3776	2495	44	73
11	4971	210	80	29
40	4215	2219	2	57
21	131	2254	9	39
4	843	1377	46	24
47	4644	1359	34	25
8	2409	2119	34	48
6	4512	1540	21	40
47	2913	2394	1	72
6	3458	403	37	32
25	170	2420	10	60
25	3219	1676	1	94
27	108	441	100	47
38	716	2771	34	12
46	1606	626	34	88
36	2078	176	7	23
7	3385	1695	55	6
9	1641	1275	96	55
41	1823	531	31	49
12	3758	2628	24	82
11	435	2212	7	32
47	4399	364	18	73
39	5092	2223	55	91
34	5171	1284	58	43
26	4970	766	20	30
41	2702	430	21	2
34	1493	666	81	79
1	68	2177	42	7
2	2250	279	85	33
44	3958	2087	52	7
31	647	1390	11	10
20	2383	861	36	0
50	3554	687	14	97
22	743	1892	80	77
48	3172	1944	74	1
13	2138	959	22	73
45	2086	363	48	3
1	4521	2332	1	21
17	3287	1884	20	100
14	4352	1326	8	0
23	1507	401	51	59
22	1542	1837	37	81
30	1774	1345	26	71
18	505	324	29	83
35	2963	333	11	96
37	2135	1913	32	17
43	3387	2469	96	11
36	2263	105	42	45
41	2497	2414	46	69
12	1793	9	57	18
24	3884	2269	55	39
37	2566	2333	29	38
17	4011	1628	93	62
24	4522	2358	9	98
4	2994	2620	55	100
6	4162	1043	0	38
50	1114	1388	15	81
12	4679	2573	7	93
26	1823	267	74	60
39	1450	1200	88	44
38	466	692	5	58
30	5136	199	99	67
46	262	2526	12	16
46	3827	139	50	82
44	3620	1257	76	48
42	4303	2138	53	6
31	4769	167	100	87
46	1961	415	70	2
41	4428	388	66	34
27	3916	1244	66	26
13	5022	237	85	15
24	1521	2665	56	81
18	2010	963	41	23
23	1252	587	59	63
35	2450	1801	46	72
27	5011	1327	42	17
24	3351	1444	90	45
34	2099	601	77	81
2	2458	223	87	49
13	3993	338	86	37
19	5140	159	27	59
25	2599	518	91	66
32	1451	8	32	69
3	2432	290	69	91
30	1553	2441	94	44
23	2218	2649	97	31
7	4994	1960	34	72
31	3725	2712	2	54
42	2411	2069	51	8
18	1150	2389	15	16
19	4467	1756	70	30
44	2919	80	17	26
5	4646	2678	92	84
13	2914	1067	92	84
24	410	2784	42	36
50	4870	77	73	34
31	85	2064	28	26
23	1383	1662	98	20
40	5115	455	78	10
20	898	1333	52	27
45	3979	2167	100	17
25	4128	1665	27	39
48	3721	744	28	96
39	2505	561	63	82
33	533	1940	72	64
9	3886	220	2	79
40	3496	1647	70	62
2	2470	2544	39	98
44	2569	1631	34	98
28	1906	2401	69	1
24	115	310	5	2
18	3378	1587	38	100
41	2235	1352	0	75
48	168	662	97	96
16	1009	169	62	37
10	4655	67	44	39
49	4734	2509	10	78
44	3972	1950	82	74
48	2014	958	92	9
9	5158	1295	64	91
3	4969	667	28	13
9	3786	591	46	74
12	348	136	71	90
14	583	2386	32	55
4	523	1245	44	12
43	3778	2552	33	59
14	2386	24	0	72
32	1623	1390	6	57
13	4620	967	71	31
12	3655	1177	14	16
23	318	667	10	74
35	245	1575	70	49
4	2035	704	50	52
44	1264	1453	87	60
20	683	1265	50	40
6	3413	1437	30	3
16	3560	1193	45	82
29	364	1451	69	27
46	1021	1595	97	41
42	4554	1836	21	23
46	1913	1610	45	52
19	2854	2321	8	81
8	2844	589	53	70
2	1714	1714	1	33
7	268	998	65	18
30	984	1155	75	8
25	3855	612	46	45
7	154	2378	54	83
24	4474	2547	43	64
38	705	976	65	23
26	539	327	27	12
41	4569	361	86	48
33	4898	752	46	95
34	3509	747	99	64
5	1138	1831	74	39
50	927	269	32	28
34	4956	2814	62	42
20	3836	2512	21	93
18	2301	667	88	21
43	569	1936	49	51
38	2959	1534	5	63
12	2042	1398	3	97
32	2052	1518	96	77
40	1300	1852	21	65
20	5081	2421	16	39
36	1809	1322	42	90
29	2393	2513	50	50
27	355	297	57	46
18	2012	2287	58	77
34	2359	2138	58	9
2	1510	2360	27	9
