200
19	3932	969	44	68
16	3375	2815	46	53
16	4066	1367	14	34
31	5549	746	99	49
18	2438	713	20	9
69	1968	1017	87	77
11	2569	1699	18	68
75	2829	2791	13	78
14	7461	1654	20	32
36	6189	1858	57	65
35	561	448	36	18
30	6024	1897	25	71
38	3339	159	29	88
29	2156	2558	99	99
54	192	2510	63	98
18	4580	260	87	72
67	7232	1056	54	51
28	2270	1694	75	85
54	925	1053	19	45
27	1144	2183	74	51
20	5578	1179	27	22
32	4094	691	75	55
39	3276	2935	50	22
68	349	610	90	1
61	2688	2832	9	27
59	1574	2333	12	66
30	5072	296	28	17
15	5073	2553	61	43
70	2056	326	82	16
70	3721	289	29	100
70	5193	1958	47	44
67	5233	675	39	20
24	2620	2414	53	65
47	977	1545	88	62
68	7307	2021	28	39
62	3940	1708	1	0
67	2500	884	56	73
62	6324	988	79	85
28	1182	2300	18	66
9	6295	1026	49	80
62	2735	1964	50	66
60	6699	837	16	24
47	3804	1848	88	12
10	693	2091	10	76
41	3550	900	17	95
1	4105	184	39	63
18	3304	1450	30	92
36	7420	2986	36	34
56	609	1399	67	33
16	4402	2464	12	7
75	82	2123	69	42
3	152	909	3	22
25	3716	2163	31	85
30	6088	2001	25	89
72	3061	634	49	24
67	6885	2638	15	36
36	3164	1385	69	72
59	4043	455	92	64
31	3530	2954	40	29
33	1528	2100	98	94
47	3380	1227	63	46
66	738	2338	53	14
69	1300	1828	38	67
20	4835	2800	2	39
33	4237	346	21	83
31	2499	1552	71	47
20	977	2200	65	78
19	5901	1375	7	41
64	4789	1373	78	83
28	817	833	37	94
40	737	1770	66	22
37	3285	1052	13	96
3	7011	442	90	70
74	5989	1280	66	10
74	3550	1463	10	91
28	1269	1178	49	20
31	4585	651	41	97
58	6003	862	96	79
15	5957	941	96	95
37	6120	1706	64	60
49	1587	1592	40	37
33	175	1894	91	6
73	1815	101	42	72
53	7403	1705	37	83
53	1278	849	19	92
75	2892	568	41	24
25	985	568	95	86
11	4141	848	69	85
54	2362	1472	38	87
50	2491	415	62	89
46	3162	1209	24	23
13	1085	913	88	83
11	2725	1511	79	71
71	2377	1832	92	82
26	1620	2624	27	99
30	4970	1294	45	22
48	3174	1493	49	21
43	2335	592	96	10
25	1896	2650	24	49
51	5825	497	17	72
10	3697	2928	83	37
40	2267	1300	62	5
47	3103	858	60	37
9	3145	625	6	26
61	7205	828	39	45
5	5929	943	6	23
40	1667	42	6	52
8	2144	2896	41	4
6	838	160	100	95
49	2242	2350	68	47
45	2542	1733	58	4
18	2550	161	71	50
48	4558	2385	73	61
4	6410	731	10	83
47	519	1715	36	35
29	2337	2329	74	33
30	132	974	93	45
17	3850	132	24	62
50	6392	492	88	4
49	1464	1971	52	47
40	2151	848	17	72
32	6260	2959	23	40
1	5840	1793	81	0
31	5614	2733	32	11
36	1960	1926	29	92
11	3030	2509	47	0
16	546	2102	13	38
21	31	2888	66	70
68	1300	622	37	81
9	2354	2404	61	50
7	4459	1129	4	54
8	5581	2810	31	92
55	1095	315	74	38
24	5069	147	53	18
51	2673	311	1	10
1	266	493	28	72
11	5188	878	98	91
1	912	574	38	64
21	26	1322	74	96
26	5188	2012	87	28
43	1654	173	93	88
50	2169	2403	56	68
33	2406	1581	17	23
56	6055	2089	56	5
51	3914	1533	66	5
2	2549	2714	71	36
73	5538	1732	54	31
5	1775	538	13	73
30	2147	297	51	43
6	3354	1439	73	0
70	6199	1156	27	81
31	721	771	63	24
68	4401	263	6	27
5	2269	2854	76	19
45	5954	2462	10	62
12	2032	2324	29	80
47	2955	229	14	8
36	4566	2125	18	72
40	7422	1011	97	86
69	6838	2346	65	82
17	485	1472	85	60
3	4424	1754	67	66
40	3057	1374	8	92
40	7039	91	48	1
49	6326	264	49	85
56	3613	1110	9	34
50	1316	877	91	41
11	3995	1404	79	31
4	2827	1339	67	7
63	283	920	61	31
16	495	70	14	23
7	4792	2265	86	91
66	1426	1440	20	77
61	175	1770	60	39
55	7417	1234	75	50
1	3550	2256	19	25
60	1526	2775	18	71
29	5411	2608	73	66
1	3789	898	94	61
57	112	69	58	1
54	1716	2554	94	88
43	3275	2246	88	42
10	2275	316	15	16
32	3781	988	2	16
64	3504	463	4	54
44	7338	848	18	24
28	5375	972	11	5
31	7160	434	80	88
44	102	160	35	20
70	1379	1429	5	95
21	1690	98	77	42
23	4834	417	43	59
47	2598	1798	92	61
25	2939	2380	13	60
51	7035	1144	33	63
73	4590	2061	68	100
66	6308	531	9	78
60	7247	1949	32	51
44	900	313	26	30
40	1248	1114	58	5
