200
34	2572	4490	34	81
24	2655	4113	62	29
17	855	4533	46	53
30	4033	4263	27	17
41	3481	3791	31	20
15	1122	3331	82	77
41	7169	4092	28	15
20	3739	4323	9	6
59	1381	3679	29	15
57	2506	5627	70	75
53	2531	5320	25	92
1	175	3362	52	71
9	5620	3687	60	65
73	6466	3726	17	54
56	6914	4221	81	46
57	4102	5366	57	3
52	5508	5895	84	95
7	1259	4041	37	70
73	6804	3184	67	64
65	1437	4191	52	23
72	4872	4168	82	55
45	5986	3621	70	5
70	5130	3304	80	61
71	3180	3536	88	76
43	2862	4140	64	21
17	5304	3979	79	66
33	2060	5915	39	73
65	3168	3113	42	28
36	5466	3230	62	95
73	7033	3412	54	85
40	6526	4908	91	64
56	4962	3260	17	77
63	6314	4476	35	0
6	7591	4682	10	17
39	1653	3634	6	21
71	2638	3403	40	39
6	5874	5780	67	88
1	3516	4263	87	46
70	2372	4147	81	58
5	7678	3592	61	60
66	7615	4515	64	33
40	2988	3091	48	77
45	5492	5668	34	11
74	6718	6036	59	8
13	6485	5206	60	37
47	6626	5034	83	41
42	1220	6122	13	46
61	3798	4351	35	79
9	432	5708	14	23
40	3648	6131	6	97
8	45	3674	89	48
68	1157	3532	16	90
12	1928	4881	9	45
54	6433	5352	58	24
60	5858	4411	55	32
66	3073	6125	54	86
72	3399	4131	54	75
71	599	6132	2	31
33	4425	5442	34	34
45	4345	4545	26	36
33	4115	5872	80	15
14	2607	5615	28	48
5	5636	5653	72	18
14	1811	4125	35	35
59	6344	5845	46	90
52	2153	5411	51	33
75	1259	4167	38	72
74	5872	3135	6	0
33	3834	3871	36	50
72	4417	3913	8	66
58	7185	4961	29	8
47	5925	3548	92	78
3	1015	5390	58	72
52	3178	3980	67	55
14	5820	6103	66	65
73	4928	3347	70	36
41	1476	4556	45	55
68	14	5252	15	31
23	3694	4365	93	4
9	201	4214	42	69
8	4126	4216	55	24
63	464	5691	67	51
32	4575	5979	82	16
34	2624	3847	34	97
13	7032	5152	72	30
73	2508	3114	63	96
7	5633	3588	28	11
43	2073	3639	100	61
30	3584	4545	3	49
3	403	5948	67	73
9	1276	5440	52	28
25	1989	4072	14	33
54	1690	3657	82	81
3	3889	4040	68	14
41	2353	3123	0	31
66	169	3179	81	7
24	4580	3221	67	50
15	3623	3994	82	76
50	1593	3827	43	5
40	292	4227	26	1
45	6962	4979	41	8
2	5746	6123	46	39
3	483	4230	76	67
71	398	4959	1	61
20	6544	3999	12	31
18	4995	5988	27	10
35	5435	4320	19	51
72	4406	5282	85	53
17	196	5577	15	18
62	3910	5149	12	22
75	894	5864	19	21
52	2913	5725	77	74
50	3146	5260	6	95
3	1309	3489	18	32
71	6953	4722	47	67
38	78	5906	5	42
75	6744	5751	69	11
27	3811	3819	84	19
63	6377	4677	98	99
1	2101	6066	23	0
68	5336	3078	12	44
39	6635	4194	72	93
37	2215	3605	93	56
6	5700	5535	5	20
24	113	3497	69	93
39	5118	5601	74	82
72	6279	4233	76	1
61	1954	4266	55	95
30	2944	3516	98	82
44	6242	4273	3	45
39	4574	3382	19	23
44	3181	4373	100	42
44	1817	3724	81	63
16	1742	5515	100	63
57	7231	5794	19	33
1	700	5521	90	7
42	3080	4184	27	11
11	2680	3737	27	43
33	6258	4160	96	70
71	7072	3391	2	60
17	4563	5964	70	27
28	4873	5493	77	16
48	2423	5241	94	97
38	6172	3506	40	93
59	7095	3462	67	36
8	420	3367	61	40
49	1417	3744	86	0
4	3121	4331	31	26
48	2982	4372	0	89
65	4581	5163	20	95
2	2327	5372	65	95
15	5077	4955	25	4
36	2896	3570	82	59
28	5853	4712	18	88
42	1482	3777	55	17
61	2039	3556	0	97
17	1304	3088	41	49
47	535	4921	46	51
23	3971	3606	99	31
1	1406	5079	58	96
4	3356	4426	38	84
64	4247	3942	16	41
43	4442	3600	69	23
11	1097	4342	26	21
30	5680	3949	55	12
41	2006	5931	70	39
68	6305	4276	60	8
63	1070	6002	55	18
69	223	3639	0	12
33	5833	4143	70	52
8	2528	3320	94	22
71	7164	4588	23	55
41	1137	3414	8	83
40	4824	3980	6	12
16	2520	3265	15	30
44	4218	4471	33	26
35	2529	5736	36	49
5	7400	6093	95	75
41	5249	3813	96	17
8	5991	6036	9	51
8	5349	4856	68	61
38	6739	4842	73	22
49	3085	3370	30	99
12	5240	4148	5	73
9	5864	3718	10	96
46	7659	5197	5	61
24	996	3652	39	11
42	605	5048	99	62
34	7183	3198	98	52
27	7420	5840	84	23
46	5031	5083	69	18
35	446	3315	90	11
21	55	3647	88	56
74	7240	3771	20	65
62	3118	5249	91	7
15	3640	4902	6	41
1	5110	3349	64	58
75	777	5065	55	68
38	7307	3518	99	92
31	3427	4097	0	95
