60
48	34	35	43	30
30	905	329	56	21
10	1212	426	70	58
1	272	341	23	2
36	939	515	44	56
45	244	383	55	31
35	949	266	6	56
40	1183	522	35	3
32	70	43	47	36
44	461	88	23	90
1	1103	387	58	69
23	303	3	7	78
32	1093	92	83	72
26	569	319	50	29
12	526	3	68	58
7	1196	379	42	21
45	554	170	10	88
3	381	375	50	6
32	604	235	9	12
8	886	586	67	53
42	1010	610	14	34
49	1275	146	62	2
39	1395	84	77	45
8	1440	307	33	15
6	986	399	0	87
2	792	421	51	24
22	857	457	91	94
1	1473	275	17	80
35	382	584	3	46
10	1134	101	6	3
36	254	143	98	20
41	12	115	21	39
36	1250	249	82	37
36	663	226	42	98
43	298	455	67	13
47	356	504	74	12
32	834	538	17	10
4	854	571	99	87
23	369	588	96	86
49	34	387	25	44
6	73	12	19	42
2	892	568	39	79
15	840	405	4	76
41	848	384	52	3
4	1284	532	20	31
27	1527	244	54	4
21	755	127	38	46
28	376	3	58	85
35	1204	136	80	4
43	1219	521	57	20
7	149	21	68	85
29	469	422	69	6
20	1038	163	79	11
24	1541	437	89	9
50	816	96	90	3
24	297	473	37	14
44	1050	604	28	27
6	228	550	12	77
41	909	406	23	42
6	215	39	39	75
