200
87	837	6839	54	59
85	4944	10257	92	8
77	1014	7574	2	85
45	9765	6542	46	91
40	2187	9365	97	89
27	6766	4807	44	84
54	5888	11215	37	16
48	844	7679	31	98
35	6585	5599	78	57
87	4541	8857	29	15
91	6468	11517	74	95
41	8303	5695	90	38
65	2250	9599	32	62
66	4179	6435	37	37
92	5046	7230	60	84
35	1875	10725	25	4
47	1730	5701	17	31
86	6658	6172	83	3
90	255	4786	66	70
68	9968	9414	65	16
23	6280	9075	17	13
96	2939	9240	4	97
37	2337	7611	86	67
99	2633	11227	59	17
61	781	5169	39	85
71	9585	5792	66	23
15	7698	5442	43	12
17	8597	9266	87	78
55	9704	10267	16	45
8	2609	7017	59	15
28	4001	6378	81	70
31	8406	5205	48	92
20	438	10931	7	20
33	3981	5963	97	30
7	5779	4830	72	26
78	573	5726	71	77
1	318	10310	97	61
93	5296	9590	18	47
6	8647	6451	9	95
20	6670	4710	7	78
64	10125	10327	90	42
63	3401	6715	89	76
6	4557	10326	17	13
43	5176	8171	34	65
2	9170	8119	22	64
42	5475	7191	97	45
12	7251	5410	38	45
58	7803	9323	53	32
33	1098	6723	51	53
52	3592	9854	58	13
54	6456	9712	45	78
1	3524	6388	91	97
100	8790	11513	60	58
44	163	6081	10	62
86	3510	9739	33	24
34	4370	6161	0	5
69	8221	5267	56	55
90	2845	4724	20	97
90	6269	6801	22	22
44	9808	6194	58	25
33	4783	8720	74	45
91	9277	7179	76	50
70	3666	6329	58	35
41	1657	5491	65	51
11	7842	5765	72	53
68	1993	10944	92	79
56	1331	7186	12	51
62	57	8061	49	2
44	5298	11124	31	28
73	4394	6059	7	64
3	6327	5229	81	81
68	7498	5115	63	23
100	9381	9802	62	48
77	4418	7168	88	11
91	1702	11118	83	65
45	3729	7120	82	82
72	676	10513	98	12
80	341	7203	21	55
26	2469	11139	65	65
5	1735	4617	9	74
77	4451	6499	95	45
7	5864	9453	23	50
37	9805	6381	98	69
85	1940	7405	71	17
58	4154	7585	37	99
4	4314	9747	33	79
80	5966	9173	77	90
45	7468	5359	19	57
83	7562	8127	33	46
48	4622	7143	15	46
34	79	11034	23	66
71	8882	7609	32	62
43	984	4815	16	91
36	5699	7487	59	86
6	2705	7596	83	59
76	9628	10486	10	25
57	5237	7367	45	55
92	1527	5606	79	54
24	392	9299	25	58
95	585	8205	81	67
68	9492	6462	1	92
65	6602	10244	13	31
43	1473	9328	48	76
91	5870	10676	97	32
42	6898	5806	95	75
28	10135	4872	28	25
45	447	8550	70	50
48	6505	11447	33	89
73	9842	11440	57	5
82	1498	8252	12	68
34	3421	4826	38	43
78	6570	5511	94	30
77	4157	6811	47	8
49	5839	6749	81	14
40	2669	10820	22	43
19	7760	7121	4	77
98	5093	6197	49	34
78	7759	7771	72	47
18	2071	7697	18	64
30	4295	10603	17	73
3	1346	8405	70	59
43	7283	7703	51	74
48	1850	5672	47	42
99	8364	8169	10	88
85	852	7457	43	82
44	4595	9721	7	24
36	3663	4834	55	41
37	4330	7725	84	13
61	5345	10395	27	29
3	5125	5981	56	56
11	5505	5825	11	49
80	4701	7938	66	72
74	5268	5230	5	51
70	4288	9677	35	51
28	6806	6283	12	79
89	4332	8925	8	5
91	5219	7243	86	22
18	2744	8734	9	15
68	3336	11527	80	68
51	5873	8684	88	84
5	8681	5556	1	45
46	1313	4994	70	82
36	2475	9623	58	79
77	4498	6663	6	1
34	2759	9439	10	42
79	6063	10648	29	5
61	7946	10564	18	0
3	3174	7317	92	77
20	3975	9129	96	66
65	2866	9058	27	68
100	4546	7090	57	46
91	7572	9426	95	54
30	2297	7884	67	92
77	3196	8188	28	78
31	3949	6746	94	52
28	621	9653	92	2
58	6932	11302	55	19
15	8510	8540	23	64
60	9082	6949	74	82
23	8664	6111	87	17
21	534	9507	20	74
2	5155	6724	24	86
17	9037	5669	69	23
14	4771	9042	5	16
61	5348	9209	45	5
88	10173	6139	73	23
57	4516	4998	75	90
63	5428	8767	100	43
47	6891	8770	37	91
45	5142	6286	32	84
61	2737	7582	12	19
54	4376	7737	46	69
69	9916	8890	30	29
74	2331	6335	93	98
32	2176	5939	26	74
1	8240	9853	48	87
47	2803	9041	83	47
97	9080	8681	68	23
2	7826	7392	88	41
38	905	9774	32	15
23	3344	11038	78	94
64	2356	8265	98	41
26	5759	9133	93	36
28	9666	10732	49	100
64	2780	8344	23	45
48	5083	10376	46	58
83	8921	8913	62	95
56	8550	6720	77	7
63	1414	11008	52	1
49	9811	5724	3	6
78	1155	8598	40	80
35	4817	7426	17	34
38	3524	6483	23	89
89	4162	9617	84	42
42	3357	10613	100	81
100	3341	6173	98	100
30	2098	5932	19	56
18	6448	8535	26	47
30	7324	7253	34	9
12	1524	4859	69	46
