200
31	711	1232	47	15
6	114	4271	68	69
26	6829	559	11	21
32	6586	1830	81	55
39	1165	4881	69	64
20	2809	3550	72	42
35	4671	3144	23	78
2	5321	957	43	83
11	1078	3867	31	44
61	6894	6174	69	99
32	2276	1796	52	38
62	4739	672	51	32
37	4761	2107	94	81
72	2770	3831	71	95
39	3147	2620	69	90
15	1777	6131	31	19
74	5397	2448	39	25
15	5149	3478	17	10
23	1384	5985	70	45
56	5583	1971	36	91
20	2327	3556	76	52
21	1189	5554	74	54
43	5891	3409	76	44
26	6395	5216	42	15
22	4509	3027	37	63
13	2361	874	30	57
30	2343	5567	31	47
7	6661	6142	52	86
18	6315	500	81	81
9	6412	4854	100	76
4	5044	1838	8	44
27	3751	2516	91	22
38	4817	767	91	59
46	825	4612	21	91
9	5071	759	2	46
57	328	2704	12	69
60	3247	4439	74	71
29	854	5645	61	10
27	1388	2016	34	93
12	894	3890	93	94
2	622	4833	64	17
33	4568	3824	7	66
64	4302	5784	48	46
50	1414	1408	34	93
27	2118	3532	20	24
74	3234	950	76	13
68	4349	3385	16	94
49	6604	4306	64	85
18	1782	1051	25	41
41	5512	1646	4	34
3	3411	5301	34	49
54	5731	1111	33	12
25	6735	6168	87	44
63	6341	4018	59	36
5	4341	716	22	50
55	3728	287	19	45
43	6055	1698	38	33
64	4225	2770	27	50
4	590	4197	27	59
61	3907	2225	24	79
10	1892	3618	37	34
63	4691	4760	25	32
22	415	2788	17	64
24	4502	2360	75	31
32	6014	1937	68	98
20	3002	996	92	66
24	2672	2691	91	79
64	2127	497	23	47
11	1770	1158	39	98
67	1444	866	92	56
72	272	1259	67	40
23	2147	3936	46	95
15	2873	4710	83	36
52	5868	4130	13	34
18	4389	2557	93	11
57	1391	5676	46	69
59	1534	5620	57	37
68	1490	4031	73	59
36	6423	1797	37	81
45	5441	6207	49	89
24	6493	2066	45	53
2	4748	2859	7	9
16	2204	903	97	61
33	4427	4171	7	98
35	4991	495	56	57
59	4531	2609	84	95
19	2364	5396	93	89
9	4146	5696	99	66
13	801	59	23	50
13	207	1875	91	45
49	1221	2614	70	29
59	1861	2619	24	87
44	3851	1952	3	59
33	5084	5182	42	16
53	980	2163	99	68
58	3585	483	11	80
12	6028	75	81	32
4	1457	1204	78	93
73	1360	1687	77	19
53	6796	2989	12	90
42	5378	2818	64	46
58	6309	3217	62	78
18	3053	2430	23	21
34	3892	2651	2	85
53	2646	5055	85	0
43	5609	2424	85	5
42	4267	6120	84	35
9	6399	2583	86	59
59	4738	3702	2	22
52	6181	2183	60	31
18	4182	5637	29	51
5	16	942	88	31
16	514	826	0	60
47	4584	2449	27	37
63	6406	571	56	81
68	3399	259	61	47
50	5739	542	87	90
8	4402	2884	51	30
10	1691	333	84	62
39	2465	4329	83	75
6	4305	5890	94	12
9	5866	5971	20	41
15	5965	2375	59	57
1	2254	2653	54	9
46	89	3283	80	53
69	2404	1453	50	27
24	1551	1520	53	55
55	2729	4667	2	68
53	6590	2959	28	62
73	4836	566	80	71
5	2864	5528	60	69
23	2233	5511	80	97
3	1970	4752	48	14
3	3347	1805	75	77
16	4544	858	0	35
45	945	1590	63	64
39	1670	1201	73	11
6	5518	262	22	78
62	5665	5579	22	18
54	4337	6134	54	63
26	6545	5558	59	77
27	5206	3186	38	31
15	6269	4012	94	4
2	5890	2515	81	14
69	6319	5112	91	63
27	6751	1973	62	17
67	3915	5861	12	8
11	4378	3379	94	62
70	3793	1640	76	44
60	768	175	58	43
53	4050	5755	98	67
69	412	3965	70	74
23	4466	2075	48	20
53	2186	4165	15	40
51	2720	5035	97	43
37	6813	3885	11	46
16	6167	2942	65	18
21	5295	1353	49	66
10	3858	2415	79	25
15	3663	4018	47	96
6	2512	5923	10	88
2	1036	640	99	1
44	1997	3321	39	25
50	3998	3395	26	68
44	189	2292	93	3
51	1203	4411	27	53
66	6475	4326	0	83
56	1947	2311	27	32
49	1672	926	45	67
17	410	5425	25	53
2	3396	2493	7	58
43	3848	5436	51	82
35	1767	297	24	2
68	294	2371	8	57
27	584	4704	31	41
37	4044	34	26	37
33	4892	4030	15	62
16	6060	2985	13	48
30	3376	5881	66	45
9	2175	2640	3	40
20	881	5346	25	18
66	2274	2261	6	32
73	4255	4546	34	5
25	6631	6159	60	63
63	3013	2618	88	75
68	4726	4237	78	41
8	130	5926	81	88
17	3437	1646	99	97
28	3068	2486	61	55
38	1657	213	39	31
9	2714	180	77	79
12	1200	93	44	63
20	2439	4297	28	9
15	5617	2980	32	84
42	489	2846	17	91
58	6904	4422	51	4
15	1764	3217	98	13
52	1604	142	21	5
17	3658	1940	23	63
68	1714	144	95	91
