40
4	7	237	18	78
10	203	155	94	100
2	19	76	16	75
9	194	228	11	10
4	60	86	4	14
1	65	301	27	69
10	4	252	53	36
9	103	113	55	80
4	116	238	85	22
3	157	200	87	17
8	225	198	23	53
5	121	306	40	78
8	122	130	44	52
3	15	294	11	25
10	16	224	23	38
4	120	232	20	47
4	118	65	89	78
6	233	245	66	100
6	36	52	73	30
5	155	138	72	59
10	119	139	54	1
4	2	315	40	73
6	35	190	17	92
7	107	335	98	6
9	230	92	97	47
7	40	291	48	100
3	152	257	29	9
6	37	127	23	9
4	63	67	1	66
3	133	252	29	63
1	87	47	2	99
7	68	99	1	10
3	24	156	75	33
6	184	110	48	70
10	161	291	59	95
8	34	139	8	80
5	25	248	50	49
8	104	68	95	51
10	22	71	44	62
2	67	193	47	12
